"mean","max","min","ninety_pct","sd","mean_route","min_route","max_route","ninety_pct_route","sd_route","zone"
1308.35061679756,6977.071777,2.367318869,1900.0426023,728.250849875063,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1358.18480778681,7497.791016,8.436494827,2108.0120118,914.512442822547,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1259.75657926812,6170.133301,0.884073853,1880.4329834,672.389116465203,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1309.00253756352,6356.217773,112.7525635,1828.9919188,698.281042060751,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1224.88665579103,4909.035156,82.95917511,1805.2203126,546.612224952181,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1290.15203447403,14927.85645,65.8967514,1797.966675,1101.29256398861,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1334.71757316289,7307.309082,0.884073853,1836.5636472,785.463819099256,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1322.23632813718,15151.03906,0.348439664,1828.4603026,1125.13466153293,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1346.84588455336,6983.091797,0.348439664,1934.9039794,799.853987550462,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1213.59756302034,4850.317383,2.367318869,1817.819653,635.608977061827,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1323.32538711875,6170.133301,2.367318869,1964.2369144,795.10911928157,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1292.4686164091,5467.458496,89.26049042,1903.4876462,666.920350581613,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1341.42882300258,5056.158691,213.8314514,2002.5259036,655.697577282707,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1322.09868890515,6399.286621,61.1124649,1886.8913084,740.878944469231,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1283.06378732619,7197.00293,0.884073853,1962.9345706,767.576159380478,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1330.66729401416,6983.091797,65.8967514,1861.4700932,819.900006110187,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1332.33882888369,6977.071777,13.28293228,2089.3413326,841.622943674158,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1311.79833101837,6168.722168,91.17088318,1937.4081296,810.340405344547,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1371.06256326012,7134.962402,8.436494827,1926.0702638,923.606332283163,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1224.46756387974,4693.754395,13.28293228,1824.8096922,583.533028599653,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1284.35699031717,3838.844727,162.2424622,1910.8862548,582.331804286574,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1291.38646579258,7497.791016,50.35697937,1830.227197,717.537636619087,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1204.51967189142,6420.476563,110.515831,1715.0544922,620.686463173676,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1342.59566353605,7497.791016,112.7525635,1955.8285158,915.434128525426,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1295.06647424034,6280.320801,13.28293228,1865.727637,688.062326718386,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1281.30283807768,5056.158691,124.7014389,1868.2414066,663.061063834512,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1195.11699439133,7238.616699,13.28293228,1748.681177,650.062820035306,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1292.70312368541,7497.791016,65.8967514,1825.274121,727.811348572681,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1257.31383742017,4350.799805,110.9980774,1733.858301,556.514809116039,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1276.24099470043,3612.127441,28.1692791,1914.0391118,535.418224504626,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1269.18836095748,5046.196777,2.021804094,1835.4391356,656.094892279218,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1264.53406716637,4899.654297,2.021804094,1904.6610348,637.988802357402,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1296.76580028096,15151.03906,0.348439664,1959.5718508,1066.09116476494,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1214.9895593927,2961.987549,27.1700573,1802.6680662,545.610005259994,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1263.31134837682,5467.458496,32.0443573,1818.3356444,612.617634151565,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1378.15347732627,7307.309082,55.08306122,1903.358472,936.990046321063,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1262.92563682661,6280.320801,112.7525635,1806.5383544,693.732918421856,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1301.52625480542,7134.962402,2.021804094,1960.894946,834.308035061675,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1324.20059832575,5418.231445,27.1700573,2150.9552732,678.750338916036,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1263.73014495715,5615.041504,0.348439664,1881.629126,611.793738473856,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1389.81817292725,14927.85645,79.58545685,1928.4833496,1160.50505069198,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1331.85636983433,6356.217773,105.9754944,2116.5855468,698.102760519218,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1314.71504378108,7134.962402,0.348439664,1916.2426028,797.639326101192,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1290.70893944094,7197.00293,49.92403412,1893.202026,816.676028823648,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1354.31917212083,15151.03906,0.884073853,1779.9335448,1147.52923061736,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1339.03755915528,7497.791016,91.17088318,1782.4961428,941.809075943842,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1229.47121106524,7197.00293,226.5518188,1817.819653,638.169398659128,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
